dcls_month_x,fin_co_no_x,fin_prdt_cd,crdt_prdt_type_x,kor_co_nm,fin_prdt_nm,join_way,cb_name,crdt_prdt_type_nm,dcls_strt_day,dcls_end_day,fin_co_subm_day,dcls_month_y,fin_co_no_y,crdt_prdt_type_y,crdt_lend_rate_type,crdt_lend_rate_type_nm,crdt_grad_1,crdt_grad_4,crdt_grad_5,crdt_grad_6,crdt_grad_10,crdt_grad_11,crdt_grad_12,crdt_grad_13,crdt_grad_avg,region_code,region_name
202506,0011625,CR0001A,1,신한은행,개인신용대출(일반신용대출),"영업점,인터넷,스마트폰",KCB,일반신용대출,20250616,,202506161423,202506,0010001,1,A,대출금리,4.36,4.92,5.96,6.91,9.29,10.16,9.4,8.81,4.57,020000,은행
202506,0011625,CR0001A,1,신한은행,개인신용대출(일반신용대출),"영업점,인터넷,스마트폰",KCB,일반신용대출,20250616,,202506161423,202506,0010001,1,D,가감조정금리,0.93,0.74,0.48,0.42,0.53,0.62,0.81,0.77,0.87,020000,은행
202506,0011625,CR0001A,1,신한은행,개인신용대출(일반신용대출),"영업점,인터넷,스마트폰",KCB,일반신용대출,20250616,,202506161423,202506,0010022,1,A,대출금리,7.87,10.67,13.35,14.96,17.84,9.34,10.01,17.89,12.36,020000,은행
202506,0011625,CR0001A,1,신한은행,개인신용대출(일반신용대출),"영업점,인터넷,스마트폰",KCB,일반신용대출,20250616,,202506161423,202506,0010022,1,D,가감조정금리,1.2,0.77,1.33,2.87,13.55,19.05,18.48,1.78,1.58,020000,은행
202506,0011625,CR0001A,1,신한은행,개인신용대출(일반신용대출),"영업점,인터넷,스마트폰",KCB,일반신용대출,20250616,,202506161423,202506,0010022,1,B,기준금리,2.78,2.72,2.71,2.69,2.64,2.59,2.59,2.64,2.72,020000,은행
202506,0011625,CR0001A,1,신한은행,개인신용대출(일반신용대출),"영업점,인터넷,스마트폰",KCB,일반신용대출,20250616,,202506161423,202506,0010022,1,C,가산금리,6.29,8.72,11.97,15.14,28.75,25.8,25.9,17.03,11.22,020000,은행
202506,0011625,CR0001A,1,신한은행,개인신용대출(일반신용대출),"영업점,인터넷,스마트폰",KCB,일반신용대출,20250616,,202506161423,202506,0010024,1,A,대출금리,5.61,6.46,7.29,8.64,10.77,10.45,13.06,,6.17,020000,은행
202506,0011625,CR0001A,1,신한은행,개인신용대출(일반신용대출),"영업점,인터넷,스마트폰",KCB,일반신용대출,20250616,,202506161423,202506,0010024,1,B,기준금리,2.75,2.72,2.69,2.71,2.77,2.76,2.68,,2.73,020000,은행
202506,0011625,CR0001A,1,신한은행,개인신용대출(일반신용대출),"영업점,인터넷,스마트폰",KCB,일반신용대출,20250616,,202506161423,202506,0010024,1,C,가산금리,3.11,3.95,5.07,7.59,9.6,10.24,10.32,,3.77,020000,은행
202506,0011625,CR0001A,1,신한은행,개인신용대출(일반신용대출),"영업점,인터넷,스마트폰",KCB,일반신용대출,20250616,,202506161423,202506,0010024,1,D,가감조정금리,0.25,0.21,0.47,1.66,1.6,2.55,-0.06,,0.33,020000,은행
202506,0011625,CR0001A,1,신한은행,개인신용대출(일반신용대출),"영업점,인터넷,스마트폰",KCB,일반신용대출,20250616,,202506161423,202506,0011625,1,D,가감조정금리,1.26,0.88,0.52,0.34,0.08,,,0.06,1.13,020000,은행
202506,0011625,CR0001A,1,신한은행,개인신용대출(일반신용대출),"영업점,인터넷,스마트폰",KCB,일반신용대출,20250616,,202506161423,202506,0011625,1,C,가산금리,3.11,4.17,5.79,7.25,8.43,10.27,,2.66,3.52,020000,은행
202506,0011625,CR0001A,1,신한은행,개인신용대출(일반신용대출),"영업점,인터넷,스마트폰",KCB,일반신용대출,20250616,,202506161423,202506,0011625,1,B,기준금리,2.52,2.43,2.28,2.18,1.9,1.93,,2.6,2.48,020000,은행
202506,0011625,CR0001A,1,신한은행,개인신용대출(일반신용대출),"영업점,인터넷,스마트폰",KCB,일반신용대출,20250616,,202506161423,202506,0011625,1,A,대출금리,4.37,5.72,7.55,9.09,10.25,12.2,,5.2,4.87,020000,은행
202506,0011625,CR0001A,1,신한은행,개인신용대출(일반신용대출),"영업점,인터넷,스마트폰",KCB,일반신용대출,20250616,,202506161423,202506,0013175,1,D,가감조정금리,0.99,0.9,0.95,0.89,0.83,0.2,,0.36,0.97,020000,은행
202506,0011625,CR0001A,1,신한은행,개인신용대출(일반신용대출),"영업점,인터넷,스마트폰",KCB,일반신용대출,20250616,,202506161423,202506,0013175,1,A,대출금리,4.4,5.34,6.52,7.71,7.93,11.24,,9.11,4.7,020000,은행
202506,0011625,CR0001A,1,신한은행,개인신용대출(일반신용대출),"영업점,인터넷,스마트폰",KCB,일반신용대출,20250616,,202506161423,202506,0013175,1,B,기준금리,2.61,2.63,2.63,2.62,2.62,2.58,,2.58,2.61,020000,은행
202506,0011625,CR0001A,1,신한은행,개인신용대출(일반신용대출),"영업점,인터넷,스마트폰",KCB,일반신용대출,20250616,,202506161423,202506,0013175,1,C,가산금리,2.78,3.61,4.84,5.98,6.14,8.86,,6.89,3.06,020000,은행
202506,0011625,CR0001C,2,신한은행,개인신용대출(마이너스한도대출),"영업점,인터넷,스마트폰",KCB,마이너스한도대출,20250616,,202506161423,202506,0010001,2,B,기준금리,2.59,2.6,2.58,2.7,3.17,3.17,,2.71,2.59,020000,은행
202506,0011625,CR0001C,2,신한은행,개인신용대출(마이너스한도대출),"영업점,인터넷,스마트폰",KCB,마이너스한도대출,20250616,,202506161423,202506,0010001,2,A,대출금리,4.79,5.1,5.13,5.81,4.67,4.67,,7.59,4.82,020000,은행
202506,0011625,CR0001C,2,신한은행,개인신용대출(마이너스한도대출),"영업점,인터넷,스마트폰",KCB,마이너스한도대출,20250616,,202506161423,202506,0010001,2,C,가산금리,2.61,2.76,2.94,3.3,1.5,1.5,,4.38,2.63,020000,은행
202506,0011625,CR0001C,2,신한은행,개인신용대출(마이너스한도대출),"영업점,인터넷,스마트폰",KCB,마이너스한도대출,20250616,,202506161423,202506,0010001,2,D,가감조정금리,0.41,0.26,0.39,0.19,,,,-0.5,0.4,020000,은행
202506,0011625,CR0001C,2,신한은행,개인신용대출(마이너스한도대출),"영업점,인터넷,스마트폰",KCB,마이너스한도대출,20250616,,202506161423,202506,0010022,2,D,가감조정금리,1.38,0.79,0.77,0.13,10.67,,,,1.36,020000,은행
202506,0011625,CR0001C,2,신한은행,개인신용대출(마이너스한도대출),"영업점,인터넷,스마트폰",KCB,마이너스한도대출,20250616,,202506161423,202506,0010022,2,A,대출금리,5.27,6.13,7.03,9.64,13.99,,,,5.64,020000,은행
202506,0011625,CR0001C,2,신한은행,개인신용대출(마이너스한도대출),"영업점,인터넷,스마트폰",KCB,마이너스한도대출,20250616,,202506161423,202506,0010022,2,B,기준금리,2.6,2.6,2.59,2.66,2.63,,,,2.61,020000,은행
202506,0011625,CR0001C,2,신한은행,개인신용대출(마이너스한도대출),"영업점,인터넷,스마트폰",KCB,마이너스한도대출,20250616,,202506161423,202506,0010022,2,C,가산금리,4.05,4.32,5.21,7.11,22.03,,,,4.39,020000,은행
202506,0011625,CR0001C,2,신한은행,개인신용대출(마이너스한도대출),"영업점,인터넷,스마트폰",KCB,마이너스한도대출,20250616,,202506161423,202506,0011625,2,C,가산금리,3.29,3.65,4.52,6.98,11.86,11.77,,2.25,2.47,020000,은행
202506,0011625,CR0001C,2,신한은행,개인신용대출(마이너스한도대출),"영업점,인터넷,스마트폰",KCB,마이너스한도대출,20250616,,202506161423,202506,0011625,2,B,기준금리,2.62,2.63,2.6,2.59,2.58,2.91,,2.67,2.66,020000,은행
202506,0011625,CR0001C,2,신한은행,개인신용대출(마이너스한도대출),"영업점,인터넷,스마트폰",KCB,마이너스한도대출,20250616,,202506161423,202506,0011625,2,A,대출금리,4.73,5.22,6.02,8.47,13.55,,,4.92,4.9,020000,은행
202506,0011625,CR0001C,2,신한은행,개인신용대출(마이너스한도대출),"영업점,인터넷,스마트폰",KCB,마이너스한도대출,20250616,,202506161423,202506,0011625,2,D,가감조정금리,1.18,1.06,1.1,1.1,0.89,0.77,,,0.23,020000,은행
202506,0013175,CR0001A,1,농협은행주식회사,가계신용대출(일반),영업점,KCB,일반신용대출,20250620,,202506201315,202506,0010001,1,C,가산금리,2.68,3.03,3.8,4.68,7.12,8.05,7.39,6.98,2.83,020000,은행
202506,0013175,CR0001A,1,농협은행주식회사,가계신용대출(일반),영업점,KCB,일반신용대출,20250620,,202506201315,202506,0010001,1,B,기준금리,2.61,2.63,2.64,2.65,2.7,2.73,2.82,2.6,2.61,020000,은행
202506,0013175,CR0001A,1,농협은행주식회사,가계신용대출(일반),영업점,KCB,일반신용대출,20250620,,202506201315,202506,0010001,1,A,대출금리,4.36,4.92,5.96,6.91,9.29,10.16,9.4,8.81,4.57,020000,은행
202506,0013175,CR0001A,1,농협은행주식회사,가계신용대출(일반),영업점,KCB,일반신용대출,20250620,,202506201315,202506,0010001,1,D,가감조정금리,0.93,0.74,0.48,0.42,0.53,0.62,0.81,0.77,0.87,020000,은행
202506,0013175,CR0001A,1,농협은행주식회사,가계신용대출(일반),영업점,KCB,일반신용대출,20250620,,202506201315,202506,0010022,1,A,대출금리,7.87,10.67,13.35,14.96,17.84,9.34,10.01,17.89,12.36,020000,은행
202506,0013175,CR0001A,1,농협은행주식회사,가계신용대출(일반),영업점,KCB,일반신용대출,20250620,,202506201315,202506,0010022,1,D,가감조정금리,1.2,0.77,1.33,2.87,13.55,19.05,18.48,1.78,1.58,020000,은행
202506,0013175,CR0001A,1,농협은행주식회사,가계신용대출(일반),영업점,KCB,일반신용대출,20250620,,202506201315,202506,0010022,1,B,기준금리,2.78,2.72,2.71,2.69,2.64,2.59,2.59,2.64,2.72,020000,은행
202506,0013175,CR0001A,1,농협은행주식회사,가계신용대출(일반),영업점,KCB,일반신용대출,20250620,,202506201315,202506,0010022,1,C,가산금리,6.29,8.72,11.97,15.14,28.75,25.8,25.9,17.03,11.22,020000,은행
202506,0013175,CR0001A,1,농협은행주식회사,가계신용대출(일반),영업점,KCB,일반신용대출,20250620,,202506201315,202506,0010024,1,A,대출금리,5.61,6.46,7.29,8.64,10.77,10.45,13.06,,6.17,020000,은행
202506,0013175,CR0001A,1,농협은행주식회사,가계신용대출(일반),영업점,KCB,일반신용대출,20250620,,202506201315,202506,0010024,1,B,기준금리,2.75,2.72,2.69,2.71,2.77,2.76,2.68,,2.73,020000,은행
202506,0013175,CR0001A,1,농협은행주식회사,가계신용대출(일반),영업점,KCB,일반신용대출,20250620,,202506201315,202506,0010024,1,C,가산금리,3.11,3.95,5.07,7.59,9.6,10.24,10.32,,3.77,020000,은행
202506,0013175,CR0001A,1,농협은행주식회사,가계신용대출(일반),영업점,KCB,일반신용대출,20250620,,202506201315,202506,0010024,1,D,가감조정금리,0.25,0.21,0.47,1.66,1.6,2.55,-0.06,,0.33,020000,은행
202506,0013175,CR0001A,1,농협은행주식회사,가계신용대출(일반),영업점,KCB,일반신용대출,20250620,,202506201315,202506,0011625,1,D,가감조정금리,1.26,0.88,0.52,0.34,0.08,,,0.06,1.13,020000,은행
202506,0013175,CR0001A,1,농협은행주식회사,가계신용대출(일반),영업점,KCB,일반신용대출,20250620,,202506201315,202506,0011625,1,C,가산금리,3.11,4.17,5.79,7.25,8.43,10.27,,2.66,3.52,020000,은행
202506,0013175,CR0001A,1,농협은행주식회사,가계신용대출(일반),영업점,KCB,일반신용대출,20250620,,202506201315,202506,0011625,1,B,기준금리,2.52,2.43,2.28,2.18,1.9,1.93,,2.6,2.48,020000,은행
202506,0013175,CR0001A,1,농협은행주식회사,가계신용대출(일반),영업점,KCB,일반신용대출,20250620,,202506201315,202506,0011625,1,A,대출금리,4.37,5.72,7.55,9.09,10.25,12.2,,5.2,4.87,020000,은행
202506,0013175,CR0001A,1,농협은행주식회사,가계신용대출(일반),영업점,KCB,일반신용대출,20250620,,202506201315,202506,0013175,1,D,가감조정금리,0.99,0.9,0.95,0.89,0.83,0.2,,0.36,0.97,020000,은행
202506,0013175,CR0001A,1,농협은행주식회사,가계신용대출(일반),영업점,KCB,일반신용대출,20250620,,202506201315,202506,0013175,1,A,대출금리,4.4,5.34,6.52,7.71,7.93,11.24,,9.11,4.7,020000,은행
202506,0013175,CR0001A,1,농협은행주식회사,가계신용대출(일반),영업점,KCB,일반신용대출,20250620,,202506201315,202506,0013175,1,B,기준금리,2.61,2.63,2.63,2.62,2.62,2.58,,2.58,2.61,020000,은행
202506,0013175,CR0001A,1,농협은행주식회사,가계신용대출(일반),영업점,KCB,일반신용대출,20250620,,202506201315,202506,0013175,1,C,가산금리,2.78,3.61,4.84,5.98,6.14,8.86,,6.89,3.06,020000,은행
202506,0013175,CR0001B,2,농협은행주식회사,가계신용대출(마이너스대출),영업점,KCB,마이너스한도대출,20250620,,202506201315,202506,0010024,2,A,대출금리,5.14,5.59,6.03,5.8,6.05,,,,5.23,020000,은행
202506,0013175,CR0001B,2,농협은행주식회사,가계신용대출(마이너스대출),영업점,KCB,마이너스한도대출,20250620,,202506201315,202506,0010024,2,B,기준금리,2.75,2.76,2.76,2.71,2.61,,,,2.76,020000,은행
202506,0013175,CR0001B,2,농협은행주식회사,가계신용대출(마이너스대출),영업점,KCB,마이너스한도대출,20250620,,202506201315,202506,0010024,2,C,가산금리,2.55,2.96,3.43,3.16,4.04,,,,2.62,020000,은행
202506,0013175,CR0001B,2,농협은행주식회사,가계신용대출(마이너스대출),영업점,KCB,마이너스한도대출,20250620,,202506201315,202506,0010024,2,D,가감조정금리,0.16,0.13,0.16,0.07,0.6,,,,0.15,020000,은행
202506,0013175,CR0001B,2,농협은행주식회사,가계신용대출(마이너스대출),영업점,KCB,마이너스한도대출,20250620,,202506201315,202506,0013175,2,D,가감조정금리,0.92,0.9,0.86,0.94,,,,,0.92,020000,은행
202506,0013175,CR0001B,2,농협은행주식회사,가계신용대출(마이너스대출),영업점,KCB,마이너스한도대출,20250620,,202506201315,202506,0013175,2,A,대출금리,4.67,5.02,5.11,4.2,,,,,4.7,020000,은행
202506,0013175,CR0001B,2,농협은행주식회사,가계신용대출(마이너스대출),영업점,KCB,마이너스한도대출,20250620,,202506201315,202506,0013175,2,B,기준금리,2.57,2.57,2.58,2.62,,,,,2.57,020000,은행
202506,0013175,CR0001B,2,농협은행주식회사,가계신용대출(마이너스대출),영업점,KCB,마이너스한도대출,20250620,,202506201315,202506,0013175,2,C,가산금리,3.02,3.35,3.39,2.52,,,,,3.05,020000,은행
202506,0013175,WR0002F,3,농협은행주식회사,장기카드대출,"인터넷,스마트폰,전화(텔레뱅킹)",KCB,장기카드대출(카드론),20250621,,202506091343,202506,0010006,3,A,대출금리,9.35,11.22,12.43,15.38,16.9,,,,12.32,020000,은행
202506,0013175,WR0002F,3,농협은행주식회사,장기카드대출,"인터넷,스마트폰,전화(텔레뱅킹)",KCB,장기카드대출(카드론),20250621,,202506091343,202506,0010016,2,B,기준금리,2.61,2.61,2.59,2.61,2.61,,,,2.61,020000,은행
202506,0013175,WR0002F,3,농협은행주식회사,장기카드대출,"인터넷,스마트폰,전화(텔레뱅킹)",KCB,장기카드대출(카드론),20250621,,202506091343,202506,0010016,2,D,가감조정금리,0.24,0.5,0.37,0.51,0.7,,,,0.27,020000,은행
202506,0013175,WR0002F,3,농협은행주식회사,장기카드대출,"인터넷,스마트폰,전화(텔레뱅킹)",KCB,장기카드대출(카드론),20250621,,202506091343,202506,0010016,2,A,대출금리,5.01,5.24,8.76,13.15,13.72,,,,5.14,020000,은행
202506,0013175,WR0002F,3,농협은행주식회사,장기카드대출,"인터넷,스마트폰,전화(텔레뱅킹)",KCB,장기카드대출(카드론),20250621,,202506091343,202506,0010016,2,C,가산금리,2.64,3.13,6.54,11.05,11.81,,,,2.8,020000,은행
202506,0013175,WR0002F,3,농협은행주식회사,장기카드대출,"인터넷,스마트폰,전화(텔레뱅킹)",KCB,장기카드대출(카드론),20250621,,202506091343,202506,0010016,3,A,대출금리,10.08,12.31,13.87,16.55,,,,,12.37,020000,은행
202506,0013175,WR0002F,3,농협은행주식회사,장기카드대출,"인터넷,스마트폰,전화(텔레뱅킹)",KCB,장기카드대출(카드론),20250621,,202506091343,202506,0010017,3,A,대출금리,12.57,13.44,14.67,15.38,,,,,13.69,020000,은행
202506,0013175,WR0002F,3,농협은행주식회사,장기카드대출,"인터넷,스마트폰,전화(텔레뱅킹)",KCB,장기카드대출(카드론),20250621,,202506091343,202506,0010019,3,A,대출금리,10.41,14.22,17.26,18.62,,,,,15.17,020000,은행
202506,0013175,WR0002F,3,농협은행주식회사,장기카드대출,"인터넷,스마트폰,전화(텔레뱅킹)",KCB,장기카드대출(카드론),20250621,,202506091343,202506,0010020,2,A,대출금리,5.43,5.61,6.63,,,,,,5.55,020000,은행
202506,0013175,WR0002F,3,농협은행주식회사,장기카드대출,"인터넷,스마트폰,전화(텔레뱅킹)",KCB,장기카드대출(카드론),20250621,,202506091343,202506,0010020,2,B,기준금리,2.57,2.57,2.58,,,,,,2.57,020000,은행
202506,0013175,WR0002F,3,농협은행주식회사,장기카드대출,"인터넷,스마트폰,전화(텔레뱅킹)",KCB,장기카드대출(카드론),20250621,,202506091343,202506,0010020,2,C,가산금리,3.4,3.49,4.35,,,,,,3.48,020000,은행
202506,0013175,WR0002F,3,농협은행주식회사,장기카드대출,"인터넷,스마트폰,전화(텔레뱅킹)",KCB,장기카드대출(카드론),20250621,,202506091343,202506,0010020,2,D,가감조정금리,0.54,0.45,0.3,,,,,,0.5,020000,은행
202506,0013175,WR0002F,3,농협은행주식회사,장기카드대출,"인터넷,스마트폰,전화(텔레뱅킹)",KCB,장기카드대출(카드론),20250621,,202506091343,202506,0010022,3,A,대출금리,,,12.49,16.6,,,,,12.76,020000,은행
202506,0013175,WR0002F,3,농협은행주식회사,장기카드대출,"인터넷,스마트폰,전화(텔레뱅킹)",KCB,장기카드대출(카드론),20250621,,202506091343,202506,0010024,3,A,대출금리,9.26,12.39,15.32,17.23,,,,,12.79,020000,은행
202506,0013175,WR0002F,3,농협은행주식회사,장기카드대출,"인터넷,스마트폰,전화(텔레뱅킹)",KCB,장기카드대출(카드론),20250621,,202506091343,202506,0010026,3,A,대출금리,8.88,12.49,16.05,17.25,18.18,,,,14.62,020000,은행
202506,0013175,WR0002F,3,농협은행주식회사,장기카드대출,"인터넷,스마트폰,전화(텔레뱅킹)",KCB,장기카드대출(카드론),20250621,,202506091343,202506,0013175,3,A,대출금리,10.98,11.66,14.11,16.1,15.6,,,,13.41,020000,은행
202506,0013909,1,1,주식회사 하나은행,일반신용대출,"영업점,인터넷,스마트폰",KCB,일반신용대출,20250620,,202506181632,202506,0010019,1,B,기준금리,2.67,2.77,3.06,3.24,3.38,2.79,,2.85,2.76,020000,은행
202506,0013909,1,1,주식회사 하나은행,일반신용대출,"영업점,인터넷,스마트폰",KCB,일반신용대출,20250620,,202506181632,202506,0010019,1,C,가산금리,3.83,5.45,6.48,7.91,12.05,16.87,,15.95,4.64,020000,은행
202506,0013909,1,1,주식회사 하나은행,일반신용대출,"영업점,인터넷,스마트폰",KCB,일반신용대출,20250620,,202506181632,202506,0010019,1,A,대출금리,5.74,7.25,8.29,9.61,12.3,14.59,,12.47,6.5,020000,은행
202506,0013909,1,1,주식회사 하나은행,일반신용대출,"영업점,인터넷,스마트폰",KCB,일반신용대출,20250620,,202506181632,202506,0010019,1,D,가감조정금리,0.76,0.97,1.25,1.54,3.13,5.07,,6.33,0.9,020000,은행
202506,0013909,1,1,주식회사 하나은행,일반신용대출,"영업점,인터넷,스마트폰",KCB,일반신용대출,20250620,,202506181632,202506,0013909,1,D,가감조정금리,2.09,1.99,2.13,2.07,2.11,3.54,3.23,4.94,2.08,020000,은행
202506,0013909,1,1,주식회사 하나은행,일반신용대출,"영업점,인터넷,스마트폰",KCB,일반신용대출,20250620,,202506181632,202506,0013909,1,C,가산금리,3.89,4.74,5.95,6.92,8.7,12.44,12.44,14.22,4.2,020000,은행
202506,0013909,1,1,주식회사 하나은행,일반신용대출,"영업점,인터넷,스마트폰",KCB,일반신용대출,20250620,,202506181632,202506,0013909,1,A,대출금리,4.41,5.34,6.38,7.42,9.17,11.5,11.79,11.8,4.73,020000,은행
202506,0013909,1,1,주식회사 하나은행,일반신용대출,"영업점,인터넷,스마트폰",KCB,일반신용대출,20250620,,202506181632,202506,0013909,1,B,기준금리,2.61,2.59,2.56,2.57,2.58,2.6,2.58,2.52,2.61,020000,은행
202506,0013909,3,2,주식회사 하나은행,마이너스한도대출,"영업점,인터넷,스마트폰",KCB,마이너스한도대출,20250620,,202506181632,202506,0013909,2,C,가산금리,3.71,4.01,3.98,4.3,,,,,3.75,020000,은행
202506,0013909,3,2,주식회사 하나은행,마이너스한도대출,"영업점,인터넷,스마트폰",KCB,마이너스한도대출,20250620,,202506181632,202506,0013909,2,A,대출금리,4.79,5.21,5.04,5.7,,,,,4.83,020000,은행
202506,0013909,3,2,주식회사 하나은행,마이너스한도대출,"영업점,인터넷,스마트폰",KCB,마이너스한도대출,20250620,,202506181632,202506,0013909,2,D,가감조정금리,1.54,1.41,1.55,1.19,,,,,1.53,020000,은행
202506,0013909,3,2,주식회사 하나은행,마이너스한도대출,"영업점,인터넷,스마트폰",KCB,마이너스한도대출,20250620,,202506181632,202506,0013909,2,B,기준금리,2.62,2.61,2.61,2.59,,,,,2.61,020000,은행
202506,0014674,010200010000000001,1,주식회사 케이뱅크,신용대출,스마트폰,KCB,일반신용대출,20250620,20250720,202506171148,202506,0014674,1,C,가산금리,2.36,2.97,3.27,3.34,3.32,,,,2.74,020000,은행
202506,0014674,010200010000000001,1,주식회사 케이뱅크,신용대출,스마트폰,KCB,일반신용대출,20250620,20250720,202506171148,202506,0014674,1,A,대출금리,4.93,5.53,5.84,5.9,6.08,9.0,9.0,,5.31,020000,은행
202506,0014674,010200010000000001,1,주식회사 케이뱅크,신용대출,스마트폰,KCB,일반신용대출,20250620,20250720,202506171148,202506,0014674,1,B,기준금리,2.57,2.56,2.57,2.56,2.76,9.0,9.0,,2.57,020000,은행
202506,0014674,010200040000000001,2,주식회사 케이뱅크,마이너스 통장 대출,스마트폰,KCB,마이너스한도대출,20250620,20250720,202506171148,202506,0014674,2,A,대출금리,5.69,6.17,6.74,7.66,,,,,5.74,020000,은행
202506,0014674,010200040000000001,2,주식회사 케이뱅크,마이너스 통장 대출,스마트폰,KCB,마이너스한도대출,20250620,20250720,202506171148,202506,0014674,2,B,기준금리,2.71,2.68,2.66,2.69,,,,,2.7,020000,은행
202506,0014674,010200040000000001,2,주식회사 케이뱅크,마이너스 통장 대출,스마트폰,KCB,마이너스한도대출,20250620,20250720,202506171148,202506,0014674,2,C,가산금리,2.98,3.49,4.08,4.97,,,,,3.04,020000,은행
202506,0014807,601,1,수협은행,개인신용대출,"영업점,인터넷,스마트폰",KCB,일반신용대출,20250619,,202506181717,202506,0014807,1,D,가감조정금리,1.22,0.76,1.0,0.26,,,,,1.12,020000,은행
202506,0014807,601,1,수협은행,개인신용대출,"영업점,인터넷,스마트폰",KCB,일반신용대출,20250619,,202506181717,202506,0014807,1,A,대출금리,4.86,5.52,5.51,8.12,,,,,5.0,020000,은행
202506,0014807,601,1,수협은행,개인신용대출,"영업점,인터넷,스마트폰",KCB,일반신용대출,20250619,,202506181717,202506,0014807,1,B,기준금리,2.77,2.77,2.76,2.69,,,,,2.77,020000,은행
202506,0014807,601,1,수협은행,개인신용대출,"영업점,인터넷,스마트폰",KCB,일반신용대출,20250619,,202506181717,202506,0014807,1,C,가산금리,3.31,3.51,3.75,5.69,,,,,3.35,020000,은행
202506,0014807,804,2,수협은행,개인신용마이너스한도대출,"영업점,인터넷,스마트폰",KCB,마이너스한도대출,20250619,,202506181717,202506,0014807,2,D,가감조정금리,0.99,0.36,,,,,,,0.9,020000,은행
202506,0014807,804,2,수협은행,개인신용마이너스한도대출,"영업점,인터넷,스마트폰",KCB,마이너스한도대출,20250619,,202506181717,202506,0014807,2,A,대출금리,5.02,6.0,,,,,,,5.16,020000,은행
202506,0014807,804,2,수협은행,개인신용마이너스한도대출,"영업점,인터넷,스마트폰",KCB,마이너스한도대출,20250619,,202506181717,202506,0014807,2,B,기준금리,2.77,2.78,,,,,,,2.77,020000,은행
202506,0014807,804,2,수협은행,개인신용마이너스한도대출,"영업점,인터넷,스마트폰",KCB,마이너스한도대출,20250619,,202506181717,202506,0014807,2,C,가산금리,3.24,3.58,,,,,,,3.29,020000,은행
202506,0015130,030020001,1,주식회사 카카오뱅크,일반신용대출,스마트폰,KCB,일반신용대출,20250618,,202506181844,202506,0015130,1,A,대출금리,4.63,4.81,5.33,6.15,4.2,6.28,,9.56,4.83,020000,은행
202506,0015130,030020001,1,주식회사 카카오뱅크,일반신용대출,스마트폰,KCB,일반신용대출,20250618,,202506181844,202506,0015130,1,B,기준금리,2.54,2.54,2.54,2.54,2.58,2.52,,2.54,2.54,020000,은행
202506,0015130,030020001,1,주식회사 카카오뱅크,일반신용대출,스마트폰,KCB,일반신용대출,20250618,,202506181844,202506,0015130,1,C,가산금리,2.09,2.27,2.79,3.61,1.62,3.76,,7.02,2.29,020000,은행
202506,0015130,030020003,2,주식회사 카카오뱅크,마이너스한도대출,스마트폰,KCB,마이너스한도대출,20250618,,202506181844,202506,0015130,2,A,대출금리,5.21,6.95,7.03,7.0,,,,,6.75,020000,은행
202506,0015130,030020003,2,주식회사 카카오뱅크,마이너스한도대출,스마트폰,KCB,마이너스한도대출,20250618,,202506181844,202506,0015130,2,B,기준금리,2.54,2.55,2.54,2.55,,,,,2.54,020000,은행
202506,0015130,030020003,2,주식회사 카카오뱅크,마이너스한도대출,스마트폰,KCB,마이너스한도대출,20250618,,202506181844,202506,0015130,2,C,가산금리,2.67,4.4,4.49,4.45,,,,,4.21,020000,은행
202506,0017801,20-01-03-021-0001,2,토스뱅크 주식회사,토스뱅크 마이너스 통장대출,스마트폰,KCB,마이너스한도대출,20250618,,202506181725,202506,0017801,2,A,대출금리,5.61,6.0,6.63,8.46,,,,,6.15,020000,은행
202506,0017801,20-01-03-021-0001,2,토스뱅크 주식회사,토스뱅크 마이너스 통장대출,스마트폰,KCB,마이너스한도대출,20250618,,202506181725,202506,0017801,2,B,기준금리,2.56,2.57,2.56,2.58,,,,,2.57,020000,은행
202506,0017801,20-01-03-021-0001,2,토스뱅크 주식회사,토스뱅크 마이너스 통장대출,스마트폰,KCB,마이너스한도대출,20250618,,202506181725,202506,0017801,2,C,가산금리,3.05,3.43,4.07,5.88,,,,,3.58,020000,은행
202506,0017801,20-01-03-311-0001,1,토스뱅크 주식회사,토스뱅크 신용대출,스마트폰,KCB,일반신용대출,20250618,,202506181725,202506,0017801,1,B,기준금리,2.54,2.54,2.55,2.57,2.59,2.69,,,2.54,020000,은행
202506,0017801,20-01-03-311-0001,1,토스뱅크 주식회사,토스뱅크 신용대출,스마트폰,KCB,일반신용대출,20250618,,202506181725,202506,0017801,1,C,가산금리,2.29,3.19,3.78,5.51,6.7,1.27,,,2.83,020000,은행
202506,0017801,20-01-03-311-0001,1,토스뱅크 주식회사,토스뱅크 신용대출,스마트폰,KCB,일반신용대출,20250618,,202506181725,202506,0017801,1,A,대출금리,4.83,5.73,6.33,8.08,9.29,3.96,,,5.37,020000,은행
202506,0010225,WR0002F,3,현대카드㈜,장기카드대출,"인터넷,스마트폰",KCB,장기카드대출(카드론),20250621,,202506161337,202506,0010225,3,A,대출금리,11.74,12.43,16.15,18.46,19.9,,,,14.77,030200,여신전문금융업
202506,0010225,WR0002F,3,현대카드㈜,장기카드대출,"인터넷,스마트폰",KCB,장기카드대출(카드론),20250621,,202506161337,202506,0010226,3,A,대출금리,12.17,13.59,16.23,18.41,19.11,,,,15.63,030200,여신전문금융업
